5050181426067640448 40.358555 -34.878702 1 1   54.61  2.25   0.63  0.71 1.000 1.000 1.000 0.000 0.000 0.000
5050185794050669184 40.316319 -34.763833 1 1   34.12  1.26  -2.31  0.42 1.000 1.000 1.000 0.000 0.000 0.000
5050186786186919296 40.454059 -34.742509 1 1   53.78  2.11  -1.67  0.90 1.000 1.000 1.000 0.000 0.000 0.000
5050187099720692480 40.433960 -34.707668 2 1   50.45  0.57  -1.73  0.23 1.000 1.000 1.000 0.000 0.000 0.000
5050187267223288832 40.465157 -34.696760 1 0   68.95  0.54 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050187954418059904 40.396781 -34.688581 1 0   61.15  0.68 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050187954418063616 40.390573 -34.683220 1 0  -48.95  2.03 -99.00 -9.00 0.000 0.000 0.000 0.000 0.000 0.000
5050188194936252672 40.400281 -34.653962 1 0   55.55  0.68 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050188229295990016 40.368123 -34.655233 1 0   50.55  2.57 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050188401094688768 40.438039 -34.647359 1 0   56.45  0.95 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050188401094689920 40.431721 -34.644871 1 0   42.95  1.35 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050208054865043072 40.563962 -34.638952 1 1   53.47  1.66  -1.51  0.67 1.000 1.000 1.000 0.000 0.000 0.000
5050211117175972224 40.490885 -34.644796 1 0   49.25  0.95 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050211662637593472 40.539134 -34.602065 1 0   54.25  2.17 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050212040594717184 40.469207 -34.596910 1 1   74.60  1.84  -0.80  0.79 1.000 1.000 1.000 0.000 0.000 0.000
5050212109314200960 40.501144 -34.588098 1 0   55.35  0.68 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050212555990810624 40.496461 -34.567906 1 0   48.35  0.95 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050212590350555776 40.508294 -34.556566 1 0   62.05  0.54 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050212899587366016 40.518697 -34.542932 1 0   50.75  0.68 -99.00 -9.00 1.000 1.000 1.000 0.000 0.000 0.000
5050214514495100160 40.544655 -34.484180 1 1   60.60  1.01  -1.34  0.30 1.000 1.000 1.000 0.000 0.000 0.000
5050605356519134464 41.226533 -34.053989 2 2   17.46  0.93  -0.56  0.31 0.000 0.000 0.000 0.000 0.000 0.000
5050606490390517504 41.202016 -33.992286 2 2  109.92  1.82  -1.18  0.40 0.000 0.000 0.000 0.000 0.000 0.000
5050607349383954816 41.115932 -34.065751 2 2   74.03  0.65  -0.56  0.16 0.000 0.000 0.000 0.000 0.000 0.000
5050608487552454656 41.080984 -34.002899 2 2   -4.53  0.55  -1.33  0.10 0.000 0.000 0.000 0.000 0.000 0.000
5050610480416118016 41.086775 -33.925053 1 1  132.85  2.61  -2.73  0.74 0.000 0.000 0.000 0.000 0.000 0.000
5050610854077316224 41.103636 -33.911415 2 2    9.62  0.55  -0.72  0.17 0.000 0.000 0.000 0.000 0.000 0.000
5050634115620223104 41.261180 -33.842574 2 2    4.22  1.13  -0.10  0.35 0.000 0.000 0.000 0.000 0.000 0.000
5050634360435442176 41.189410 -33.874068 2 2   76.39  0.63  -0.50  0.21 0.000 0.000 0.000 0.000 0.000 0.000
5050634802814995072 41.220587 -33.834001 1 1  -22.37  1.65  -1.68  0.76 0.000 0.000 0.000 0.000 0.000 0.000
5050635597383779328 41.268098 -33.820661 2 2   91.92  0.90  -1.14  0.17 0.000 0.000 0.000 0.000 0.000 0.000
5050635627448720000 41.289759 -33.820911 2 2  206.35  0.73  -1.22  0.15 0.000 0.000 0.000 0.000 0.000 0.000
5050637281013199872 41.292828 -33.719755 2 2   83.24  0.70  -0.59  0.15 0.000 0.000 0.000 0.000 0.000 0.000
5062047596072320128 39.326851 -35.557703 1 1   96.99  0.79  -1.54  0.10 0.000 0.000 0.000 0.000 0.000 0.000
5062048626864476416 39.474867 -35.515177 1 1   64.67  0.91  -1.62  0.31 1.000 1.000 1.000 0.000 0.000 0.000
5062048970461865728 39.532675 -35.488814 1 1   51.34  1.94  -1.72  0.51 0.000 0.000 0.000 0.000 0.000 0.000
5062050035613763840 39.474781 -35.456501 1 1  189.55  2.18   0.48  0.66 0.000 0.000 0.000 0.000 0.000 0.000
5062050173052716288 39.425662 -35.460194 1 1   70.80  0.99  -2.09  0.32 1.000 1.000 1.000 0.000 0.000 0.000
5062050310491678080 39.459715 -35.433348 1 1   64.78  1.39  -0.34  0.77 0.999 0.999 0.999 0.000 0.000 0.000
5062050314789984512 39.454373 -35.426840 1 1   57.86  0.71  -2.02  0.12 1.000 1.000 1.000 0.000 0.000 0.000
5062051345582138112 39.327764 -35.497190 1 1   12.68  1.09  -1.14  0.29 0.000 0.000 0.000 0.000 0.000 0.000
5062052200277283840 39.321500 -35.446030 1 1   52.35  2.03  -2.02  0.89 1.000 1.000 1.000 0.000 0.000 0.000
